index,gameNum,gameId,isHome,period,clockStart,duration,scoreHome,scoreAway,scoreDiffStart,pointsScored,pointsAllowed,foulsCommitted,foulsDrawn,pointsLast3,pointsLast5,leadChange,shotDistance,runMagnitude,oRebsGrabbed,oRebsAllowed,timeouts,timeoutsOpp,result,season
21887,44,0022200657,h,2,323.0,10.0,50,61,-13,2,0,0,0,4,4,False,2.0,2,0,0,0,0,Made FG,2022-23
21889,44,0022200657,h,2,313.0,5.0,50,61,-11,0,0,0,1,2,4,False,,2,0,0,0,0,Opp Turnover,2022-23
21891,44,0022200657,h,2,308.0,16.0,50,61,-11,0,0,0,0,2,4,False,24.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
21892,44,0022200657,h,2,292.0,9.0,50,61,-11,0,0,0,0,0,2,False,,2,0,0,0,0,Opp Turnover,2022-23
21894,44,0022200657,h,2,283.0,4.0,50,61,-11,0,0,0,0,0,2,False,,2,0,0,0,0,Turnover,2022-23
21896,44,0022200657,h,2,279.0,6.0,50,61,-11,0,0,0,0,0,0,False,26.0,2,0,0,0,0,Defensive Rebound,2022-23
21898,44,0022200657,h,2,273.0,18.0,50,61,-11,0,0,0,0,0,0,False,27.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
21899,44,0022200657,h,2,255.0,3.0,50,63,-11,0,2,0,0,0,0,False,2.0,-2,0,0,0,0,Opp Made FG,2022-23
21905,44,0022200657,h,2,252.0,24.0,50,63,-13,0,0,0,0,0,0,False,31.0,-2,0,0,1,0,Opp Defensive Rebound,2022-23
21906,44,0022200657,h,2,228.0,4.0,50,63,-13,0,0,0,0,0,0,False,,-2,0,0,0,0,Opp Turnover,2022-23
21908,44,0022200657,h,2,224.0,12.0,53,63,-13,3,0,0,0,3,3,False,24.0,3,0,0,0,0,Made FG,2022-23
21910,44,0022200657,h,2,212.0,18.0,53,63,-10,0,0,0,0,3,3,False,24.0,3,0,0,0,0,Defensive Rebound,2022-23
21913,44,0022200657,h,2,194.0,16.0,55,63,-10,2,0,0,0,5,5,False,24.0,5,1,0,0,0,Made FG,2022-23
21914,44,0022200657,h,2,178.0,5.0,55,66,-8,0,3,0,0,2,5,False,28.0,-3,0,0,0,0,Opp Made FG,2022-23
21915,44,0022200657,h,2,173.0,15.0,58,66,-11,3,0,0,0,5,8,False,24.0,3,0,0,0,0,Made FG,2022-23
21916,44,0022200657,h,2,158.0,20.0,58,68,-8,0,2,0,0,3,5,False,6.0,-2,0,0,0,0,Opp Made FG,2022-23
21918,44,0022200657,h,2,138.0,14.0,58,68,-10,0,0,0,0,3,5,False,27.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
21920,44,0022200657,h,2,124.0,5.0,58,68,-10,0,0,0,0,0,3,False,3.0,-2,0,0,0,0,Defensive Rebound,2022-23
21921,44,0022200657,h,2,119.0,4.0,61,68,-10,3,0,0,0,3,6,False,26.0,3,0,0,0,0,Made FG,2022-23
21922,44,0022200657,h,2,115.0,15.0,61,70,-7,0,2,0,0,3,3,False,4.0,-2,0,0,0,0,Opp Made FG,2022-23
21925,44,0022200657,h,2,100.0,20.0,61,70,-9,0,0,0,0,3,3,False,27.0,-2,1,0,0,0,Turnover,2022-23
21927,44,0022200657,h,2,80.0,1.0,61,70,-9,0,0,0,0,0,3,False,,-2,0,0,0,0,Opp Turnover,2022-23
21933,44,0022200657,h,2,79.0,20.5,61,73,-9,0,3,0,0,0,3,False,28.0,-5,0,1,0,0,Opp Made FG,2022-23
21934,44,0022200657,h,2,58.5,16.299999999999997,63,73,-12,2,0,0,0,2,2,False,3.0,2,0,0,0,0,Made FG,2022-23
21936,44,0022200657,h,2,42.2,19.6,63,73,-10,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover,2022-23
21941,44,0022200657,h,2,22.6,6.300000000000001,65,73,-10,2,0,0,1,4,4,False,,4,0,0,0,0,Made FT,2022-23
21942,44,0022200657,h,2,16.3,15.600000000000001,65,76,-8,0,3,0,0,2,4,False,0.0,-3,0,0,0,0,Opp Made FG,2022-23
21943,44,0022200657,h,2,0.7,0.7,65,76,-11,0,0,0,0,2,4,False,,-3,0,0,0,0,Period End,2022-23
21946,44,0022200657,h,3,720.0,28.0,65,76,-11,0,0,0,0,0,2,False,2.0,-3,0,0,0,0,Defensive Rebound,2022-23
21947,44,0022200657,h,3,692.0,6.0,68,76,-11,3,0,0,0,3,5,False,0.0,3,0,0,0,0,Made FG,2022-23
21948,44,0022200657,h,3,686.0,7.0,68,79,-8,0,3,0,0,3,3,False,29.0,-3,0,0,0,0,Opp Made FG,2022-23
21950,44,0022200657,h,3,679.0,23.0,68,79,-11,0,0,0,0,3,3,False,27.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
21952,44,0022200657,h,3,656.0,9.0,68,79,-11,0,0,0,0,0,3,False,3.0,-3,0,0,0,0,Defensive Rebound,2022-23
21954,44,0022200657,h,3,647.0,11.0,68,79,-11,0,0,0,0,0,3,False,1.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
21956,44,0022200657,h,3,636.0,6.0,68,79,-11,0,0,0,0,0,0,False,26.0,-3,0,0,0,0,Defensive Rebound,2022-23
21958,44,0022200657,h,3,630.0,18.0,68,79,-11,0,0,0,0,0,0,False,15.0,-3,0,0,0,0,Opp Defensive Rebound,2022-23
21959,44,0022200657,h,3,612.0,10.0,68,79,-11,0,0,0,0,0,0,False,,-3,0,0,0,0,Opp Turnover,2022-23
21963,44,0022200657,h,3,602.0,28.0,71,79,-11,3,0,0,0,3,3,False,27.0,3,1,0,0,0,Made FG,2022-23
21964,44,0022200657,h,3,574.0,30.0,71,81,-8,0,2,0,0,3,3,False,7.0,-2,0,0,0,0,Opp Made FG,2022-23
21967,44,0022200657,h,3,544.0,24.0,71,81,-10,0,0,0,1,3,3,False,15.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
21969,44,0022200657,h,3,520.0,11.0,71,81,-10,0,0,0,0,0,3,False,3.0,-2,0,0,0,0,Defensive Rebound,2022-23
21972,44,0022200657,h,3,509.0,2.0,73,81,-10,2,0,0,1,2,5,False,,2,0,0,0,0,Made FT,2022-23
21976,44,0022200657,h,3,507.0,24.0,75,81,-8,2,0,0,0,4,4,False,16.0,4,1,0,0,0,Made FG,2022-23
21981,44,0022200657,h,3,483.0,12.0,75,84,-6,0,3,1,0,4,4,False,2.0,-3,0,0,0,1,Opp Made FT,2022-23
21982,44,0022200657,h,3,471.0,27.0,78,84,-9,3,0,0,0,5,7,False,0.0,3,0,0,0,0,Made FG,2022-23
21983,44,0022200657,h,3,444.0,12.0,78,87,-6,0,3,0,0,3,7,False,28.0,-3,0,0,0,0,Opp Made FG,2022-23
21984,44,0022200657,h,3,432.0,10.0,78,87,-9,0,0,0,0,3,5,False,,-3,0,0,0,0,Turnover,2022-23
21987,44,0022200657,h,3,422.0,6.0,78,87,-9,0,0,0,0,0,3,False,28.0,-3,0,0,0,0,Defensive Rebound,2022-23
21988,44,0022200657,h,3,416.0,12.0,78,87,-9,0,0,0,0,0,3,False,,-3,0,0,0,0,Turnover,2022-23
21990,44,0022200657,h,3,404.0,5.0,78,90,-9,0,3,0,0,0,0,False,29.0,-6,0,0,0,0,Opp Made FG,2022-23
21997,44,0022200657,h,3,399.0,30.0,78,90,-12,0,0,0,0,0,0,False,28.0,-6,0,1,1,0,Defensive Rebound,2022-23
22001,44,0022200657,h,3,369.0,18.0,78,90,-12,0,0,0,0,0,0,False,10.0,-6,1,0,0,0,Turnover,2022-23
22003,44,0022200657,h,3,351.0,9.0,78,90,-12,0,0,0,0,0,0,False,8.0,-6,0,0,0,0,Defensive Rebound,2022-23
22008,44,0022200657,h,3,342.0,16.0,78,90,-12,0,0,0,0,0,0,False,10.0,-6,0,0,0,0,Defensive Rebound,2022-23
22009,44,0022200657,h,3,326.0,9.0,80,90,-12,2,0,0,0,2,2,False,11.0,2,0,0,0,0,Made FG,2022-23
22010,44,0022200657,h,3,317.0,10.0,80,90,-10,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover,2022-23
22012,44,0022200657,h,3,307.0,7.0,82,90,-10,2,0,0,0,4,4,False,1.0,4,0,0,0,0,Made FG,2022-23
22014,44,0022200657,h,3,300.0,25.0,82,90,-8,0,0,0,0,2,4,False,28.0,4,0,0,0,0,Defensive Rebound,2022-23
22019,44,0022200657,h,3,275.0,12.0,84,91,-8,2,1,0,0,4,6,False,2.0,2,0,0,0,0,Made FG,2022-23
22020,44,0022200657,h,3,263.0,15.0,84,93,-7,0,2,0,0,2,4,False,20.0,-2,0,0,0,0,Opp Made FG,2022-23
22022,44,0022200657,h,3,248.0,25.0,84,93,-9,0,0,0,0,2,4,False,17.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
22024,44,0022200657,h,3,223.0,13.0,84,93,-9,0,0,0,0,0,2,False,0.0,-2,0,0,0,0,Defensive Rebound,2022-23
22026,44,0022200657,h,3,210.0,9.0,84,93,-9,0,0,0,0,0,2,False,17.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
22028,44,0022200657,h,3,201.0,19.0,84,93,-9,0,0,0,0,0,0,False,0.0,-2,0,0,0,0,Defensive Rebound,2022-23
22033,44,0022200657,h,3,182.0,14.0,86,93,-9,2,0,0,1,2,2,False,1.0,2,0,0,0,0,Made FG,2022-23
22034,44,0022200657,h,3,168.0,26.0,86,95,-7,0,2,0,0,2,2,False,1.0,-2,0,0,0,0,Opp Made FG,2022-23
22035,44,0022200657,h,3,142.0,11.0,88,95,-9,2,0,0,0,4,4,False,2.0,2,0,0,0,0,Made FG,2022-23
22038,44,0022200657,h,3,131.0,36.0,88,95,-7,0,0,1,0,2,4,False,13.0,2,0,0,0,0,Defensive Rebound,2022-23
22039,44,0022200657,h,3,95.0,7.0,90,95,-7,2,0,0,0,4,6,False,2.0,4,0,0,0,0,Made FG,2022-23
22042,44,0022200657,h,3,88.0,12.0,90,95,-5,0,0,0,0,2,4,False,,4,0,0,0,1,Opp Turnover,2022-23
22045,44,0022200657,h,3,76.0,13.0,90,95,-5,0,0,0,0,2,4,False,27.0,4,0,0,0,0,Opp Defensive Rebound,2022-23
22047,44,0022200657,h,3,63.0,7.600000000000001,90,95,-5,0,0,0,0,0,2,False,3.0,4,0,0,0,0,Defensive Rebound,2022-23
22049,44,0022200657,h,3,55.4,8.399999999999999,90,95,-5,0,0,0,0,0,2,False,26.0,4,0,0,0,0,Opp Defensive Rebound,2022-23
22051,44,0022200657,h,3,47.0,20.0,90,95,-5,0,0,0,0,0,0,False,7.0,4,0,0,0,0,Defensive Rebound,2022-23
22052,44,0022200657,h,3,27.0,16.8,93,95,-5,3,0,0,0,3,3,False,26.0,7,0,0,0,0,Made FG,2022-23
22053,44,0022200657,h,3,10.2,10.2,93,98,-2,0,3,0,0,3,3,False,24.0,-3,0,0,0,0,Opp Made FG,2022-23
22055,44,0022200657,h,3,0.0,0.0,93,98,-5,0,0,0,0,3,3,False,,-3,0,0,0,0,Period End,2022-23
22057,44,0022200657,h,4,720.0,27.0,95,98,-5,2,0,0,0,2,5,False,3.0,2,0,0,0,0,Made FG,2022-23
22060,44,0022200657,h,4,693.0,16.0,95,100,-3,0,2,1,0,2,5,False,,-2,0,0,0,0,Opp Made FT,2022-23
22061,44,0022200657,h,4,677.0,20.0,98,100,-5,3,0,0,0,5,5,False,27.0,3,0,0,0,0,Made FG,2022-23
22063,44,0022200657,h,4,657.0,35.0,98,100,-2,0,0,1,0,3,5,False,,3,0,0,0,0,Opp Turnover,2022-23
22065,44,0022200657,h,4,622.0,18.0,101,100,-2,3,0,0,0,6,8,True,27.0,6,0,0,0,0,Made FG,2022-23
22067,44,0022200657,h,4,604.0,18.0,101,102,1,0,2,0,0,3,6,True,2.0,-2,0,0,0,1,Opp Made FG,2022-23
22069,44,0022200657,h,4,586.0,24.0,101,102,-1,0,0,0,0,3,6,False,27.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
22070,44,0022200657,h,4,562.0,15.0,101,104,-1,0,2,0,0,0,3,False,22.0,-4,0,0,0,0,Opp Made FG,2022-23
22079,44,0022200657,h,4,547.0,18.0,102,104,-3,1,0,0,1,1,4,False,,1,0,0,1,0,Opp Defensive Rebound,2022-23
22080,44,0022200657,h,4,529.0,15.0,102,104,-2,0,0,0,0,1,1,False,,1,0,0,0,0,Opp Turnover,2022-23
22082,44,0022200657,h,4,514.0,16.0,105,104,-2,3,0,0,0,4,4,True,26.0,4,0,0,0,0,Made FG,2022-23
22083,44,0022200657,h,4,498.0,23.0,105,107,1,0,3,0,0,3,4,True,30.0,-3,0,0,0,0,Opp Made FG,2022-23
22084,44,0022200657,h,4,475.0,15.0,108,107,-2,3,0,0,0,6,7,True,27.0,3,0,0,0,0,Made FG,2022-23
22086,44,0022200657,h,4,460.0,21.0,108,107,1,0,0,0,0,3,6,False,17.0,3,0,0,0,0,Defensive Rebound,2022-23
22087,44,0022200657,h,4,439.0,9.0,110,107,1,2,0,0,0,5,8,False,10.0,5,0,0,0,0,Made FG,2022-23
22092,44,0022200657,h,4,430.0,22.0,110,107,3,0,0,0,0,2,5,False,28.0,5,0,0,0,1,Defensive Rebound,2022-23
22093,44,0022200657,h,4,408.0,12.0,112,107,3,2,0,0,0,4,7,False,18.0,7,0,0,0,0,Made FG,2022-23
22094,44,0022200657,h,4,396.0,12.0,112,109,5,0,2,0,0,2,4,False,2.0,-2,0,0,0,0,Opp Made FG,2022-23
22095,44,0022200657,h,4,384.0,18.0,114,109,3,2,0,0,0,4,6,False,2.0,2,0,0,0,0,Made FG,2022-23
22096,44,0022200657,h,4,366.0,16.0,114,111,5,0,2,0,0,2,4,False,11.0,-2,0,0,0,0,Opp Made FG,2022-23
22097,44,0022200657,h,4,350.0,21.0,117,111,3,3,0,0,0,5,7,False,27.0,3,0,0,0,0,Made FG,2022-23
22099,44,0022200657,h,4,329.0,16.0,117,114,6,0,3,0,0,3,5,False,31.0,-3,0,0,0,0,Opp Made FG,2022-23
22100,44,0022200657,h,4,313.0,18.0,117,114,3,0,0,0,0,3,5,False,,-3,0,0,0,0,Turnover,2022-23
22102,44,0022200657,h,4,295.0,14.0,117,114,3,0,0,0,0,0,3,False,7.0,-3,0,0,0,0,Defensive Rebound,2022-23
22103,44,0022200657,h,4,281.0,13.0,120,114,3,3,0,0,0,3,6,False,0.0,3,0,0,0,0,Made FG,2022-23
22105,44,0022200657,h,4,268.0,12.0,120,114,6,0,0,0,0,3,3,False,28.0,3,0,0,0,0,Defensive Rebound,2022-23
22109,44,0022200657,h,4,256.0,20.0,120,114,6,0,0,0,1,3,3,False,0.0,3,0,0,0,0,Opp Defensive Rebound,2022-23
22111,44,0022200657,h,4,236.0,19.0,120,114,6,0,0,0,0,0,3,False,3.0,3,0,0,0,0,Defensive Rebound,2022-23
22116,44,0022200657,h,4,217.0,3.0,122,114,6,2,0,0,1,2,5,False,,5,0,0,0,0,Made FT,2022-23
22117,44,0022200657,h,4,214.0,12.0,122,117,8,0,3,0,0,2,2,False,26.0,-3,0,0,0,0,Opp Made FG,2022-23
22120,44,0022200657,h,4,202.0,25.0,124,117,5,2,0,0,0,4,4,False,14.0,2,0,0,1,0,Made FG,2022-23
22122,44,0022200657,h,4,177.0,7.0,124,117,7,0,0,0,0,2,4,False,30.0,2,0,0,0,0,Defensive Rebound,2022-23
22125,44,0022200657,h,4,170.0,36.0,126,117,7,2,0,0,1,4,6,False,16.0,4,0,0,0,0,Made FG,2022-23
22127,44,0022200657,h,4,134.0,14.0,126,117,9,0,0,0,0,2,4,False,29.0,4,0,0,0,0,Defensive Rebound,2022-23
22130,44,0022200657,h,4,120.0,19.0,128,117,9,2,0,0,0,4,6,False,3.0,6,1,0,0,0,Made FG,2022-23
22134,44,0022200657,h,4,101.0,9.0,128,119,11,0,2,1,0,2,4,False,,-2,0,0,0,1,Opp Made FT,2022-23
22138,44,0022200657,h,4,92.0,6.0,130,119,9,2,0,0,1,4,6,False,,2,0,0,0,0,Made FT,2022-23
22141,44,0022200657,h,4,86.0,10.0,130,119,11,0,0,0,0,2,4,False,2.0,2,0,1,0,0,Opp Turnover,2022-23
22142,44,0022200657,h,4,76.0,8.0,132,119,11,2,0,0,0,4,6,False,1.0,4,0,0,0,0,Made FG,2022-23
22144,44,0022200657,h,4,68.0,10.899999999999999,132,119,13,0,0,0,0,2,4,False,30.0,4,0,0,0,0,Defensive Rebound,2022-23
22147,44,0022200657,h,4,57.1,34.6,132,119,13,0,0,0,0,2,4,False,31.0,4,1,0,0,0,Turnover,2022-23
22148,44,0022200657,h,4,22.5,22.5,132,119,13,0,0,0,0,0,2,False,,4,0,0,0,0,Period End,2022-23
22152,45,0022200665,h,1,720.0,23.0,0,0,0,0,0,0,0,0,0,False,27.0,0,0,0,0,0,Opp Defensive Rebound,2022-23
22154,45,0022200665,h,1,697.0,10.0,0,0,0,0,0,0,0,0,0,False,0.0,0,0,0,0,0,Defensive Rebound,2022-23
22155,45,0022200665,h,1,687.0,6.0,3,0,0,3,0,0,0,3,3,True,26.0,3,0,0,0,0,Made FG,2022-23
22159,45,0022200665,h,1,681.0,22.0,3,0,3,0,0,0,0,3,3,False,27.0,3,0,1,0,0,Defensive Rebound,2022-23
22160,45,0022200665,h,1,659.0,7.0,5,0,3,2,0,0,0,5,5,False,0.0,5,0,0,0,0,Made FG,2022-23
22162,45,0022200665,h,1,652.0,11.0,5,0,5,0,0,0,1,2,5,False,,5,0,0,0,0,Opp Turnover,2022-23
22165,45,0022200665,h,1,641.0,13.0,7,0,5,2,0,0,0,4,7,False,12.0,7,1,0,0,0,Made FG,2022-23
22169,45,0022200665,h,1,628.0,14.0,7,2,7,0,2,2,0,2,4,False,,-2,0,0,0,0,Opp Made FT,2022-23
22171,45,0022200665,h,1,614.0,15.0,7,2,5,0,0,0,0,2,4,False,12.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
22173,45,0022200665,h,1,599.0,11.0,7,2,5,0,0,0,0,0,2,False,11.0,-2,0,0,0,0,Defensive Rebound,2022-23
22174,45,0022200665,h,1,588.0,3.0,10,2,5,3,0,0,0,3,5,False,26.0,3,0,0,0,0,Made FG,2022-23
22175,45,0022200665,h,1,585.0,19.0,10,4,8,0,2,0,0,3,3,False,9.0,-2,0,0,0,0,Opp Made FG,2022-23
22176,45,0022200665,h,1,566.0,15.0,12,4,6,2,0,0,0,5,5,False,11.0,2,0,0,0,0,Made FG,2022-23
22178,45,0022200665,h,1,551.0,21.0,12,4,8,0,0,0,0,2,5,False,0.0,2,0,0,0,0,Defensive Rebound,2022-23
22180,45,0022200665,h,1,530.0,17.0,12,4,8,0,0,0,0,2,5,False,5.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
22183,45,0022200665,h,1,513.0,8.0,12,6,8,0,2,0,0,0,2,False,24.0,-2,0,1,0,0,Opp Made FG,2022-23
22184,45,0022200665,h,1,505.0,16.0,14,6,6,2,0,0,0,2,4,False,1.0,2,0,0,0,0,Made FG,2022-23
22185,45,0022200665,h,1,489.0,12.0,14,8,8,0,2,0,0,2,2,False,11.0,-2,0,0,0,0,Opp Made FG,2022-23
22186,45,0022200665,h,1,477.0,15.0,16,8,6,2,0,0,0,4,4,False,2.0,2,0,0,0,0,Made FG,2022-23
22187,45,0022200665,h,1,462.0,29.0,16,10,8,0,2,0,0,2,4,False,17.0,-2,0,0,0,0,Opp Made FG,2022-23
22188,45,0022200665,h,1,433.0,11.0,18,10,6,2,0,0,0,4,6,False,18.0,2,0,0,0,0,Made FG,2022-23
22192,45,0022200665,h,1,422.0,24.0,18,12,8,0,2,0,0,2,4,False,1.0,-2,0,0,0,1,Opp Made FG,2022-23
22193,45,0022200665,h,1,398.0,10.0,18,12,6,0,0,0,0,2,4,False,,-2,0,0,0,0,Turnover,2022-23
22195,45,0022200665,h,1,388.0,7.0,18,14,6,0,2,0,0,0,2,False,1.0,-4,0,0,0,0,Opp Made FG,2022-23
22196,45,0022200665,h,1,381.0,26.0,21,14,4,3,0,0,0,3,5,False,0.0,3,0,0,0,0,Made FG,2022-23
22197,45,0022200665,h,1,355.0,9.0,21,16,7,0,2,0,0,3,3,False,9.0,-2,0,0,0,0,Opp Made FG,2022-23
22198,45,0022200665,h,1,346.0,13.0,23,16,5,2,0,0,0,5,5,False,4.0,2,0,0,0,0,Made FG,2022-23
22205,45,0022200665,h,1,333.0,12.0,23,19,7,0,3,1,0,2,5,False,,-3,0,0,0,0,Opp Made FT,2022-23
22209,45,0022200665,h,1,321.0,17.0,25,19,4,2,0,0,1,4,7,False,,2,0,0,0,0,Made FT,2022-23
22210,45,0022200665,h,1,304.0,16.0,25,21,6,0,2,0,0,2,4,False,15.0,-2,0,0,0,0,Opp Made FG,2022-23
22214,45,0022200665,h,1,288.0,26.0,25,21,4,0,0,0,0,2,4,False,23.0,-2,0,1,0,0,Opp Turnover,2022-23
22216,45,0022200665,h,1,262.0,14.0,25,21,4,0,0,0,0,0,2,False,16.0,-2,0,0,0,0,Opp Defensive Rebound,2022-23
22217,45,0022200665,h,1,248.0,7.0,25,21,4,0,0,0,0,0,2,False,,-2,0,0,0,0,Opp Turnover,2022-23
22219,45,0022200665,h,1,241.0,14.0,27,21,4,2,0,0,0,2,2,False,2.0,2,0,0,0,0,Made FG,2022-23
22222,45,0022200665,h,1,227.0,16.0,27,23,6,0,2,1,0,2,2,False,16.0,-2,0,0,0,0,Opp Made FG,2022-23
22228,45,0022200665,h,1,211.0,24.0,30,23,4,3,0,0,0,5,5,False,27.0,3,1,0,1,0,Made FG,2022-23
22229,45,0022200665,h,1,187.0,13.0,30,26,7,0,3,0,0,3,5,False,26.0,-3,0,0,0,0,Opp Made FG,2022-23
22230,45,0022200665,h,1,174.0,19.0,30,26,4,0,0,0,0,3,5,False,,-3,0,0,0,0,Turnover,2022-23
22231,45,0022200665,h,1,155.0,11.0,30,28,4,0,2,0,0,0,3,False,1.0,-5,0,0,0,0,Opp Made FG,2022-23
22232,45,0022200665,h,1,144.0,13.0,33,28,2,3,0,0,0,3,6,False,27.0,3,0,0,0,0,Made FG,2022-23
22238,45,0022200665,h,1,131.0,19.0,33,28,5,0,0,0,0,3,3,False,28.0,3,0,2,0,0,Defensive Rebound,2022-23
22239,45,0022200665,h,1,112.0,7.0,36,28,5,3,0,0,0,6,6,False,28.0,6,0,0,0,0,Made FG,2022-23
22241,45,0022200665,h,1,105.0,19.0,36,28,8,0,0,0,0,3,6,False,0.0,6,0,0,0,0,Defensive Rebound,2022-23
22242,45,0022200665,h,1,86.0,5.0,39,28,8,3,0,0,0,6,9,False,25.0,9,0,0,0,0,Made FG,2022-23
22247,45,0022200665,h,1,81.0,21.0,39,31,11,0,3,1,0,3,6,False,2.0,-3,0,0,0,0,Opp Made FT,2022-23
22250,45,0022200665,h,1,60.0,16.200000000000003,41,31,8,2,0,0,1,5,8,False,,2,0,0,0,0,Made FT,2022-23
22252,45,0022200665,h,1,43.8,17.9,41,31,10,0,0,0,0,2,5,False,12.0,2,0,0,0,0,Defensive Rebound,2022-23
22253,45,0022200665,h,1,25.9,15.7,44,31,10,3,0,0,0,5,8,False,26.0,5,0,0,0,0,Made FG,2022-23
22254,45,0022200665,h,1,10.2,8.2,44,34,13,0,3,0,0,3,5,False,28.0,-3,0,0,0,0,Opp Made FG,2022-23
22257,45,0022200665,h,1,2.0,2.0,44,34,10,0,0,0,0,3,5,False,,-3,1,0,0,0,Period End,2022-23
22261,45,0022200665,h,2,720.0,30.0,44,36,10,0,2,0,0,0,3,False,27.0,-5,0,1,0,0,Opp Made FG,2022-23
22262,45,0022200665,h,2,690.0,21.0,46,36,8,2,0,0,0,2,5,False,17.0,2,0,0,0,0,Made FG,2022-23
22263,45,0022200665,h,2,669.0,21.0,46,39,10,0,3,0,0,2,2,False,27.0,-3,0,0,0,0,Opp Made FG,2022-23
22264,45,0022200665,h,2,648.0,15.0,48,39,7,2,0,0,0,4,4,False,5.0,2,0,0,0,0,Made FG,2022-23
22265,45,0022200665,h,2,633.0,11.0,48,41,9,0,2,0,0,2,4,False,7.0,-2,0,0,0,0,Opp Made FG,2022-23
22266,45,0022200665,h,2,622.0,16.0,48,41,7,0,0,0,0,2,4,False,,-2,0,0,0,0,Turnover,2022-23
22268,45,0022200665,h,2,606.0,14.0,48,43,7,0,2,0,0,0,2,False,4.0,-4,0,0,0,0,Opp Made FG,2022-23
22269,45,0022200665,h,2,592.0,18.0,48,43,5,0,0,0,0,0,2,False,,-4,0,0,0,0,Turnover,2022-23
22271,45,0022200665,h,2,574.0,6.0,48,45,5,0,2,0,0,0,0,False,1.0,-6,0,0,0,0,Opp Made FG,2022-23
22274,45,0022200665,h,2,568.0,10.0,51,45,3,3,0,0,0,3,3,False,26.0,3,0,0,1,0,Made FG,2022-23
22281,45,0022200665,h,2,558.0,45.0,51,46,6,0,1,1,0,3,3,False,26.0,-1,1,0,0,0,Opp Defensive Rebound,2022-23
22282,45,0022200665,h,2,513.0,4.0,51,49,5,0,3,0,0,3,3,False,27.0,-4,0,0,0,0,Opp Made FG,2022-23
22286,45,0022200665,h,2,509.0,21.0,51,49,2,0,0,0,0,0,3,False,7.0,-4,1,0,0,0,Opp Defensive Rebound,2022-23
22287,45,0022200665,h,2,488.0,4.0,51,52,2,0,3,0,0,0,3,True,0.0,-7,0,0,0,0,Opp Made FG,2022-23
22292,45,0022200665,h,2,484.0,31.0,51,52,-1,0,0,0,0,0,0,False,13.0,-7,1,0,0,0,Opp Defensive Rebound,2022-23
22293,45,0022200665,h,2,453.0,1.0,51,52,-1,0,0,0,0,0,0,False,,-7,0,0,0,0,Opp Turnover,2022-23
22295,45,0022200665,h,2,452.0,5.0,53,52,-1,2,0,0,0,2,2,True,2.0,2,0,0,0,0,Made FG,2022-23
22297,45,0022200665,h,2,447.0,16.0,53,52,1,0,0,0,0,2,2,False,11.0,2,0,0,0,0,Defensive Rebound,2022-23
22299,45,0022200665,h,2,431.0,13.0,53,52,1,0,0,0,0,2,2,False,26.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
22301,45,0022200665,h,2,418.0,14.0,53,52,1,0,0,0,0,0,2,False,28.0,2,0,0,0,0,Defensive Rebound,2022-23
22303,45,0022200665,h,2,404.0,8.0,53,52,1,0,0,0,0,0,2,False,0.0,2,0,0,0,0,Opp Defensive Rebound,2022-23
22312,45,0022200665,h,2,396.0,12.0,53,53,1,0,1,1,0,0,0,False,3.0,-1,0,1,0,0,Defensive Rebound,2022-23
22314,45,0022200665,h,2,384.0,10.0,53,53,0,0,0,0,0,0,0,False,24.0,-1,0,0,0,0,Opp Defensive Rebound,2022-23
22315,45,0022200665,h,2,374.0,7.0,53,55,0,0,2,0,0,0,0,True,2.0,-3,0,0,0,0,Opp Made FG,2022-23
22316,45,0022200665,h,2,367.0,10.0,55,55,-2,2,0,0,0,2,2,False,2.0,2,0,0,0,0,Made FG,2022-23
22317,45,0022200665,h,2,357.0,14.0,55,58,0,0,3,0,0,2,2,True,24.0,-3,0,0,0,0,Opp Made FG,2022-23
22320,45,0022200665,h,2,343.0,10.0,55,58,-3,0,0,0,0,2,2,False,3.0,-3,0,0,0,0,Defensive Rebound,2022-23
22324,45,0022200665,h,2,333.0,5.0,55,58,-3,0,0,0,0,0,2,False,3.0,-3,1,0,0,0,Opp Defensive Rebound,2022-23
22325,45,0022200665,h,2,328.0,12.0,55,61,-3,0,3,0,0,0,2,False,24.0,-6,0,0,0,0,Opp Made FG,2022-23
22330,45,0022200665,h,2,316.0,13.0,56,61,-6,1,0,0,1,1,1,False,,1,0,0,0,0,Opp Defensive Rebound,2022-23
22332,45,0022200665,h,2,303.0,12.0,56,61,-5,0,0,0,0,1,1,False,27.0,1,0,0,0,0,Defensive Rebound,2022-23
