index,gameNum,gameId,isHome,period,clockStart,duration,scoreHome,scoreAway,scoreDiffStart,pointsScored,pointsAllowed,foulsCommitted,foulsDrawn,pointsLast3,pointsLast5,leadChange,shotDistance,runMagnitude,oRebsGrabbed,oRebsAllowed,timeouts,timeoutsOpp,result
576,2,0022200033,h,1,81.0,1.0,37,21,13,3,0,0,1,3,6,False,3.0,3,0,0,0,0,Made FT
577,2,0022200033,h,1,80.0,14.0,37,23,16,0,2,0,0,3,3,False,4.0,-2,0,0,0,0,Opp Made FG
581,2,0022200033,h,1,66.0,10.899999999999999,38,23,14,1,0,0,1,4,4,False,,1,0,0,0,0,Made FT
583,2,0022200033,h,1,55.1,26.1,38,23,15,0,0,0,0,1,4,False,,1,0,0,0,0,Defensive Rebound
584,2,0022200033,h,1,29.0,6.199999999999999,41,23,15,3,0,0,0,4,7,False,26.0,4,0,0,0,0,Made FG
588,2,0022200033,h,1,22.8,22.8,41,23,18,0,0,0,0,3,4,False,,4,1,0,0,0,Period End
592,2,0022200033,h,2,720.0,28.0,41,23,18,0,0,1,0,3,4,False,,4,0,0,0,0,Defensive Rebound
594,2,0022200033,h,2,692.0,17.0,41,23,18,0,0,0,0,0,3,False,,4,0,0,0,0,Defensive Rebound
596,2,0022200033,h,2,675.0,6.0,41,23,18,0,0,0,1,0,3,False,,4,0,0,0,0,Opp Turnover
599,2,0022200033,h,2,669.0,14.0,41,23,18,0,0,0,0,0,0,False,,4,0,0,0,0,Defensive Rebound
600,2,0022200033,h,2,655.0,5.0,41,26,18,0,3,0,0,0,0,False,27.0,-3,0,0,0,0,Opp Made FG
601,2,0022200033,h,2,650.0,20.0,41,26,15,0,0,0,0,0,0,False,,-3,0,0,0,0,Turnover
606,2,0022200033,h,2,630.0,15.0,41,26,15,0,0,1,0,0,0,False,,-3,0,0,0,0,Defensive Rebound
611,2,0022200033,h,2,615.0,8.0,43,26,15,2,0,0,1,2,2,False,1.0,2,0,0,0,0,Defensive Rebound
613,2,0022200033,h,2,607.0,13.0,43,26,17,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
614,2,0022200033,h,2,594.0,8.0,46,26,17,3,0,0,0,5,5,False,30.0,5,0,0,0,0,Made FG
616,2,0022200033,h,2,586.0,18.0,46,26,20,0,0,0,0,3,5,False,,5,0,0,0,0,Defensive Rebound
619,2,0022200033,h,2,568.0,26.0,46,26,20,0,0,0,0,3,5,False,,5,0,0,0,0,Defensive Rebound
620,2,0022200033,h,2,542.0,10.0,46,28,20,0,2,0,0,0,3,False,7.0,-2,0,0,0,0,Opp Made FG
621,2,0022200033,h,2,532.0,18.0,49,28,18,3,0,0,0,3,6,False,27.0,3,0,0,0,0,Made FG
624,2,0022200033,h,2,514.0,24.0,49,30,21,0,2,0,0,3,3,False,3.0,-2,0,0,0,1,Opp Made FG
626,2,0022200033,h,2,490.0,23.0,49,30,19,0,0,0,0,3,3,False,,-2,0,0,0,0,Defensive Rebound
628,2,0022200033,h,2,467.0,8.0,49,30,19,0,0,0,0,0,3,False,,-2,0,0,0,0,Defensive Rebound
630,2,0022200033,h,2,459.0,6.0,49,30,19,0,0,0,0,0,3,False,,-2,0,0,0,0,Defensive Rebound
632,2,0022200033,h,2,453.0,8.0,49,30,19,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
635,2,0022200033,h,2,445.0,9.0,49,30,19,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
639,2,0022200033,h,2,436.0,8.0,51,30,19,2,0,0,1,2,2,False,,2,0,0,0,0,Made FT
640,2,0022200033,h,2,428.0,12.0,51,30,21,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover
652,2,0022200033,h,2,416.0,24.0,53,30,21,2,0,0,0,4,4,False,1.0,4,1,3,0,0,Made FG
658,2,0022200033,h,2,392.0,13.0,53,32,23,0,2,1,0,2,4,False,,-2,0,0,0,0,Opp Made FT
659,2,0022200033,h,2,379.0,14.0,56,32,21,3,0,0,0,5,7,False,27.0,3,0,0,0,0,Made FG
660,2,0022200033,h,2,365.0,11.0,56,35,24,0,3,0,0,3,5,False,26.0,-3,0,0,0,0,Opp Made FG
661,2,0022200033,h,2,354.0,17.0,56,35,21,0,0,0,0,3,5,False,,-3,0,0,0,0,Turnover
663,2,0022200033,h,2,337.0,5.0,56,37,21,0,2,0,0,0,3,False,1.0,-5,0,0,0,0,Opp Made FG
664,2,0022200033,h,2,332.0,13.0,56,37,19,0,0,0,0,0,3,False,,-5,0,0,0,0,Turnover
669,2,0022200033,h,2,319.0,15.0,56,37,19,0,0,0,0,0,0,False,,-5,0,1,0,0,Defensive Rebound
670,2,0022200033,h,2,304.0,12.0,58,37,19,2,0,0,0,2,2,False,6.0,2,0,0,0,0,Made FG
671,2,0022200033,h,2,292.0,19.0,58,40,21,0,3,0,0,2,2,False,28.0,-3,0,0,0,0,Opp Made FG
673,2,0022200033,h,2,273.0,18.0,58,40,18,0,0,0,0,2,2,False,,-3,0,0,0,0,Defensive Rebound
678,2,0022200033,h,2,255.0,20.0,58,40,18,0,0,0,0,0,2,False,,-3,1,0,0,0,Defensive Rebound
679,2,0022200033,h,2,235.0,11.0,58,43,18,0,3,0,0,0,2,False,28.0,-6,0,0,0,0,Opp Made FG
684,2,0022200033,h,2,224.0,25.0,60,43,15,2,0,0,0,2,2,False,1.0,2,0,0,1,0,Made FG
688,2,0022200033,h,2,199.0,13.0,60,45,17,0,2,1,0,2,2,False,,-2,0,0,0,0,Opp Made FT
690,2,0022200033,h,2,186.0,20.0,60,45,15,0,0,0,1,2,2,False,,-2,0,0,0,0,Turnover
693,2,0022200033,h,2,166.0,9.0,60,47,15,0,2,0,0,0,2,False,0.0,-4,0,1,0,0,Opp Made FG
694,2,0022200033,h,2,157.0,20.0,62,47,13,2,0,0,0,2,4,False,2.0,2,0,0,0,0,Made FG
696,2,0022200033,h,2,137.0,15.0,62,47,15,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
699,2,0022200033,h,2,122.0,21.0,62,47,15,0,0,0,1,2,2,False,,2,0,0,0,0,Defensive Rebound
703,2,0022200033,h,2,101.0,14.0,62,47,15,0,0,0,0,0,2,False,,2,1,0,0,0,Turnover
706,2,0022200033,h,2,87.0,8.0,62,47,15,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
707,2,0022200033,h,2,79.0,4.0,64,47,15,2,0,0,0,2,2,False,3.0,4,0,0,0,0,Made FG
712,2,0022200033,h,2,75.0,16.5,64,48,17,0,1,1,0,2,2,False,,-1,0,0,0,0,Defensive Rebound
717,2,0022200033,h,2,58.5,18.299999999999997,64,48,16,0,0,0,1,2,2,False,,-1,0,0,0,0,Defensive Rebound
719,2,0022200033,h,2,40.2,14.500000000000004,64,48,16,0,0,0,0,0,2,False,,-1,0,0,0,0,Defensive Rebound
722,2,0022200033,h,2,25.7,18.0,67,48,16,3,0,0,1,3,5,False,1.0,3,0,0,0,0,Made FT
725,2,0022200033,h,2,7.7,7.7,67,48,19,0,0,0,0,3,3,False,,3,0,1,0,0,Period End
728,2,0022200033,h,3,720.0,22.0,67,48,19,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
730,2,0022200033,h,3,698.0,9.0,67,48,19,0,0,0,0,0,3,False,,3,0,0,0,0,Defensive Rebound
736,2,0022200033,h,3,689.0,8.0,67,49,19,0,1,1,0,0,3,False,,-1,0,1,0,0,Opp Made FT
739,2,0022200033,h,3,681.0,26.0,67,49,18,0,0,0,1,0,0,False,,-1,0,0,0,0,Defensive Rebound
740,2,0022200033,h,3,655.0,5.0,67,52,18,0,3,0,0,0,0,False,27.0,-4,0,0,0,0,Opp Made FG
743,2,0022200033,h,3,650.0,13.0,70,52,15,3,0,0,1,3,3,False,5.0,3,0,0,0,0,Made FT
744,2,0022200033,h,3,637.0,7.0,70,55,18,0,3,0,0,3,3,False,28.0,-3,0,0,0,0,Opp Made FG
745,2,0022200033,h,3,630.0,12.0,73,55,15,3,0,0,0,6,6,False,29.0,3,0,0,0,0,Made FG
747,2,0022200033,h,3,618.0,16.0,73,55,18,0,0,0,0,3,6,False,,3,0,0,0,0,Defensive Rebound
750,2,0022200033,h,3,602.0,13.0,75,55,18,2,0,0,0,5,8,False,1.0,5,1,0,0,0,Made FG
753,2,0022200033,h,3,589.0,24.0,75,55,20,0,0,0,0,2,5,False,,5,0,0,0,0,Defensive Rebound
757,2,0022200033,h,3,565.0,4.0,75,57,20,0,2,1,0,2,5,False,3.0,-2,0,0,0,0,Defensive Rebound
758,2,0022200033,h,3,561.0,1.0,75,57,18,0,0,0,0,0,2,False,,-2,0,0,0,0,Turnover
760,2,0022200033,h,3,560.0,5.0,75,60,18,0,3,0,0,0,2,False,29.0,-5,0,0,0,0,Opp Made FG
762,2,0022200033,h,3,555.0,19.0,75,60,15,0,0,0,0,0,0,False,,-5,0,0,0,0,Defensive Rebound
763,2,0022200033,h,3,536.0,4.0,75,63,15,0,3,0,0,0,0,False,26.0,-8,0,0,0,0,Opp Made FG
765,2,0022200033,h,3,532.0,13.0,77,63,12,2,0,0,0,2,2,False,4.0,2,0,0,1,0,Made FG
767,2,0022200033,h,3,519.0,15.0,77,63,14,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
768,2,0022200033,h,3,504.0,11.0,77,63,14,0,0,0,0,2,2,False,,2,0,0,0,0,Turnover
772,2,0022200033,h,3,493.0,24.0,77,65,14,0,2,0,0,0,2,False,0.0,-2,0,1,0,0,Opp Made FG
773,2,0022200033,h,3,469.0,12.0,79,65,12,2,0,0,0,2,4,False,2.0,2,0,0,0,0,Made FG
775,2,0022200033,h,3,457.0,16.0,79,65,14,0,0,1,0,2,2,False,,2,0,0,0,0,Opp Turnover
777,2,0022200033,h,3,441.0,3.0,81,65,14,2,0,0,0,4,4,False,2.0,4,0,0,0,0,Made FG
779,2,0022200033,h,3,438.0,17.0,81,65,16,0,0,0,0,2,4,False,,4,0,0,0,0,Defensive Rebound
783,2,0022200033,h,3,421.0,15.0,81,65,16,0,0,0,0,2,4,False,,4,1,0,0,0,Defensive Rebound
786,2,0022200033,h,3,406.0,6.0,81,65,16,0,0,0,0,0,2,False,,4,0,0,0,0,Defensive Rebound
790,2,0022200033,h,3,400.0,1.0,81,67,16,0,2,1,0,0,2,False,,-2,0,0,0,0,Opp Made FT
793,2,0022200033,h,3,399.0,21.0,84,67,14,3,0,0,1,3,3,False,27.0,3,0,0,0,0,Made FG
796,2,0022200033,h,3,378.0,21.0,84,67,17,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
799,2,0022200033,h,3,357.0,6.0,84,67,17,0,0,0,0,3,3,False,,3,0,0,0,0,Opp Turnover
802,2,0022200033,h,3,351.0,18.0,84,67,17,0,0,0,0,0,3,False,,3,0,0,0,0,Defensive Rebound
806,2,0022200033,h,3,333.0,6.0,86,67,17,2,0,0,0,2,5,False,0.0,5,1,0,0,0,Made FG
809,2,0022200033,h,3,327.0,24.0,86,70,19,0,3,0,0,2,2,False,26.0,-3,0,1,0,0,Opp Made FG
812,2,0022200033,h,3,303.0,26.0,86,70,16,0,0,0,0,2,2,False,,-3,0,0,0,0,Defensive Rebound
813,2,0022200033,h,3,277.0,9.0,86,70,16,0,0,0,0,0,2,False,,-3,0,0,0,0,Opp Turnover
817,2,0022200033,h,3,268.0,9.0,88,70,16,2,0,0,0,2,4,False,0.0,2,1,0,0,0,Made FG
818,2,0022200033,h,3,259.0,16.0,88,73,18,0,3,0,0,2,2,False,28.0,-3,0,0,0,0,Opp Made FG
820,2,0022200033,h,3,243.0,13.0,88,73,15,0,0,1,0,2,2,False,,-3,0,0,0,0,Turnover
827,2,0022200033,h,3,230.0,15.0,88,74,15,0,1,1,0,0,2,False,,-4,0,0,0,0,Defensive Rebound
829,2,0022200033,h,3,215.0,24.0,91,74,14,3,0,0,1,3,5,False,27.0,3,0,0,0,0,Made FG
832,2,0022200033,h,3,191.0,21.0,91,76,17,0,2,0,0,3,3,False,0.0,-2,0,1,0,0,Opp Made FG
833,2,0022200033,h,3,170.0,17.0,93,76,15,2,0,0,0,5,5,False,4.0,2,0,0,0,0,Made FG
834,2,0022200033,h,3,153.0,10.0,93,76,17,0,0,0,0,2,5,False,,2,0,0,0,0,Opp Turnover
839,2,0022200033,h,3,143.0,25.0,93,76,17,0,0,0,0,2,5,False,,2,0,0,0,1,Defensive Rebound
841,2,0022200033,h,3,118.0,18.0,93,76,17,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
842,2,0022200033,h,3,100.0,8.0,93,76,17,0,0,0,0,0,2,False,,2,0,0,0,0,Turnover
845,2,0022200033,h,3,92.0,3.0,93,76,17,0,0,0,1,0,0,False,,2,0,0,0,0,Opp Turnover
851,2,0022200033,h,3,89.0,10.0,96,77,17,3,1,1,1,3,3,False,3.0,1,0,0,0,0,Made FT
852,2,0022200033,h,3,79.0,15.0,96,79,19,0,2,0,0,3,3,False,8.0,-2,0,0,0,0,Opp Made FG
853,2,0022200033,h,3,64.0,17.9,98,79,17,2,0,0,0,5,5,False,17.0,2,0,0,0,0,Made FG
855,2,0022200033,h,3,46.1,16.200000000000003,98,79,19,0,0,0,0,2,5,False,,2,0,0,0,0,Defensive Rebound
857,2,0022200033,h,3,29.9,6.199999999999999,98,79,19,0,0,1,0,2,5,False,,2,0,0,0,0,Turnover
860,2,0022200033,h,3,23.7,23.7,98,79,19,0,0,0,0,0,2,False,,2,0,1,0,0,Period End
863,2,0022200033,h,4,720.0,17.0,98,79,19,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
868,2,0022200033,h,4,703.0,15.0,98,80,19,0,1,1,0,0,0,False,,-1,0,0,0,0,Defensive Rebound
870,2,0022200033,h,4,688.0,16.0,98,80,18,0,0,0,0,0,0,False,,-1,0,0,0,0,Defensive Rebound
874,2,0022200033,h,4,672.0,21.0,98,80,18,0,0,0,0,0,0,False,,-1,0,1,0,0,Opp Turnover
877,2,0022200033,h,4,651.0,6.0,98,80,18,0,0,1,0,0,0,False,,-1,0,0,0,0,Turnover
879,2,0022200033,h,4,645.0,17.0,98,80,18,0,0,0,0,0,0,False,,-1,0,0,0,0,Defensive Rebound
880,2,0022200033,h,4,628.0,7.0,100,80,18,2,0,0,0,2,2,False,19.0,2,0,0,0,0,Made FG
882,2,0022200033,h,4,621.0,22.0,100,80,20,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
883,2,0022200033,h,4,599.0,4.0,102,80,20,2,0,0,0,4,4,False,1.0,4,0,0,0,0,Made FG
887,2,0022200033,h,4,595.0,31.0,102,80,22,0,0,0,0,2,4,False,,4,0,0,0,1,Defensive Rebound
891,2,0022200033,h,4,564.0,0.0,104,80,22,2,0,0,1,4,6,False,,6,0,0,0,0,Made FT
895,2,0022200033,h,4,564.0,20.0,104,80,24,0,0,0,0,2,4,False,,6,0,1,0,0,Defensive Rebound
896,2,0022200033,h,4,544.0,8.0,107,80,24,3,0,0,0,5,7,False,24.0,9,0,0,0,0,Made FG
897,2,0022200033,h,4,536.0,12.0,107,83,27,0,3,0,0,3,5,False,27.0,-3,0,0,0,0,Opp Made FG
899,2,0022200033,h,4,524.0,26.0,107,83,24,0,0,0,0,3,5,False,,-3,0,0,0,0,Defensive Rebound
900,2,0022200033,h,4,498.0,10.0,107,85,24,0,2,0,0,0,3,False,3.0,-5,0,0,0,0,Opp Made FG
905,2,0022200033,h,4,488.0,10.0,107,85,22,0,0,0,0,0,3,False,,-5,0,0,1,0,Turnover
907,2,0022200033,h,4,478.0,22.0,107,85,22,0,0,0,0,0,0,False,,-5,0,0,0,0,Defensive Rebound
910,2,0022200033,h,4,456.0,12.0,107,85,22,0,0,0,0,0,0,False,,-5,0,0,0,0,Defensive Rebound
914,2,0022200033,h,4,444.0,4.0,108,85,22,1,0,0,1,1,1,False,,1,0,0,0,0,Defensive Rebound
915,2,0022200033,h,4,440.0,8.0,108,88,23,0,3,0,0,1,1,False,26.0,-3,0,0,0,0,Opp Made FG
916,2,0022200033,h,4,432.0,20.0,111,88,20,3,0,0,0,4,4,False,27.0,3,0,0,0,0,Made FG
919,2,0022200033,h,4,412.0,17.0,111,90,23,0,2,1,0,3,4,False,2.0,-2,0,0,0,0,Opp Made FG
921,2,0022200033,h,4,395.0,19.0,111,90,21,0,0,0,0,3,4,False,,-2,0,0,0,0,Defensive Rebound
922,2,0022200033,h,4,376.0,7.0,111,92,21,0,2,0,0,0,3,False,6.0,-4,0,0,0,0,Opp Made FG
924,2,0022200033,h,4,369.0,17.0,111,92,19,0,0,0,0,0,3,False,,-4,0,0,0,0,Defensive Rebound
925,2,0022200033,h,4,352.0,6.0,111,94,19,0,2,0,0,0,0,False,2.0,-6,0,0,0,0,Opp Made FG
927,2,0022200033,h,4,346.0,23.0,111,94,17,0,0,0,0,0,0,False,,-6,0,0,0,0,Defensive Rebound
931,2,0022200033,h,4,323.0,7.0,111,97,17,0,3,1,0,0,0,False,12.0,-9,0,0,0,0,Opp Made FT
932,2,0022200033,h,4,316.0,17.0,114,97,14,3,0,0,0,3,3,False,26.0,3,0,0,0,0,Made FG
933,2,0022200033,h,4,299.0,16.0,114,97,17,0,0,0,0,3,3,False,,3,0,0,0,0,Opp Turnover
937,2,0022200033,h,4,283.0,15.0,115,97,17,1,0,0,1,4,4,False,,4,0,0,0,0,Made FT
938,2,0022200033,h,4,268.0,16.0,115,99,18,0,2,0,0,1,4,False,2.0,-2,0,0,0,0,Opp Made FG
941,2,0022200033,h,4,252.0,24.0,117,99,16,2,0,0,0,3,6,False,0.0,2,1,0,0,0,Made FG
951,2,0022200033,h,4,228.0,31.0,117,99,18,0,0,0,0,2,3,False,,2,0,0,0,1,Defensive Rebound
952,2,0022200033,h,4,197.0,20.0,119,99,18,2,0,0,0,4,5,False,2.0,4,0,0,0,0,Made FG
954,2,0022200033,h,4,177.0,26.0,119,99,20,0,0,0,0,2,4,False,,4,0,0,0,0,Defensive Rebound
955,2,0022200033,h,4,151.0,11.0,121,99,20,2,0,0,0,4,6,False,15.0,6,0,0,0,0,Made FG
961,2,0022200033,h,4,140.0,19.0,121,99,22,0,0,1,0,2,4,False,,6,0,0,0,0,Opp Turnover
962,2,0022200033,h,4,121.0,16.0,123,99,22,2,0,0,0,4,6,False,1.0,8,0,0,0,0,Made FG
963,2,0022200033,h,4,105.0,26.0,123,102,24,0,3,0,0,2,4,False,29.0,-3,0,0,0,0,Opp Made FG
964,2,0022200033,h,4,79.0,9.0,125,102,21,2,0,0,0,4,6,False,2.0,2,0,0,0,0,Made FG
968,2,0022200033,h,4,70.0,17.4,125,105,23,0,3,1,0,2,4,False,11.0,-3,0,0,0,0,Opp Made FT
969,2,0022200033,h,4,52.6,17.200000000000003,125,105,20,0,0,0,0,2,4,False,,-3,0,0,0,0,Turnover
972,2,0022200033,h,4,35.4,15.0,125,105,20,0,0,0,0,0,2,False,,-3,0,0,0,0,Defensive Rebound
973,2,0022200033,h,4,20.4,20.4,125,105,20,0,0,0,0,0,2,False,,-3,0,0,0,0,Period End
976,3,0022200060,h,1,720.0,18.0,0,0,0,0,0,0,0,0,0,False,,0,0,0,0,0,Opp Turnover
980,3,0022200060,h,1,702.0,20.0,0,0,0,0,0,0,0,0,0,False,,0,0,1,0,0,Opp Turnover
983,3,0022200060,h,1,682.0,10.0,0,0,0,0,0,0,0,0,0,False,,0,0,0,0,0,Defensive Rebound
989,3,0022200060,h,1,672.0,27.0,2,0,0,2,0,0,0,2,2,True,1.0,2,2,0,0,0,Made FG
991,3,0022200060,h,1,645.0,20.0,2,0,2,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
993,3,0022200060,h,1,625.0,10.0,2,0,2,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
996,3,0022200060,h,1,615.0,13.0,2,0,2,0,0,1,0,0,2,False,,2,0,0,0,0,Defensive Rebound
998,3,0022200060,h,1,602.0,11.0,2,0,2,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
1003,3,0022200060,h,1,591.0,30.0,2,2,2,0,2,0,0,0,0,False,15.0,-2,0,2,0,0,Opp Made FG
1004,3,0022200060,h,1,561.0,15.0,2,2,0,0,0,0,0,0,0,False,,-2,0,0,0,0,Turnover
1005,3,0022200060,h,1,546.0,21.0,2,2,0,0,0,0,0,0,0,False,,-2,0,0,0,0,Opp Turnover
1008,3,0022200060,h,1,525.0,11.0,2,2,0,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
1011,3,0022200060,h,1,514.0,2.0,2,2,0,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
1012,3,0022200060,h,1,512.0,6.0,2,4,0,0,2,0,0,0,0,True,1.0,-4,0,0,0,0,Opp Made FG
1020,3,0022200060,h,1,506.0,38.0,3,4,-2,1,0,0,1,1,1,False,,1,2,0,0,0,Defensive Rebound
1021,3,0022200060,h,1,468.0,6.0,3,4,-1,0,0,0,0,1,1,False,,1,0,0,0,0,Opp Turnover
1023,3,0022200060,h,1,462.0,6.0,5,4,-1,2,0,0,0,3,3,True,5.0,3,0,0,0,0,Made FG
1024,3,0022200060,h,1,456.0,14.0,5,7,1,0,3,0,0,2,3,True,26.0,-3,0,0,0,0,Opp Made FG
1027,3,0022200060,h,1,442.0,26.0,7,7,-2,2,0,0,0,4,5,False,2.0,2,1,0,0,0,Made FG
1029,3,0022200060,h,1,416.0,17.0,7,7,0,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
1035,3,0022200060,h,1,399.0,3.0,9,7,0,2,0,0,1,4,6,True,,4,0,0,1,0,Made FT
1037,3,0022200060,h,1,396.0,16.0,9,7,2,0,0,0,0,2,4,False,,4,0,0,0,0,Defensive Rebound
1039,3,0022200060,h,1,380.0,14.0,9,7,2,0,0,0,0,2,4,False,,4,0,0,0,0,Defensive Rebound
1040,3,0022200060,h,1,366.0,8.0,9,9,2,0,2,0,0,0,2,False,12.0,-2,0,0,0,0,Opp Made FG
1044,3,0022200060,h,1,358.0,19.0,9,9,0,0,0,0,0,0,2,False,,-2,1,0,0,0,Defensive Rebound
1046,3,0022200060,h,1,339.0,14.0,9,9,0,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
1050,3,0022200060,h,1,325.0,10.0,9,9,0,0,0,0,1,0,0,False,,-2,0,0,0,0,Turnover
1052,3,0022200060,h,1,315.0,18.0,9,9,0,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
1062,3,0022200060,h,1,297.0,33.0,10,9,0,1,0,0,1,1,1,True,,1,1,0,0,0,Defensive Rebound
1068,3,0022200060,h,1,264.0,17.0,10,11,1,0,2,2,0,1,1,True,,-2,0,0,0,0,Opp Made FT
1070,3,0022200060,h,1,247.0,17.0,10,11,-1,0,0,0,0,1,1,False,,-2,0,0,0,0,Defensive Rebound
1072,3,0022200060,h,1,230.0,5.0,10,11,-1,0,0,0,1,0,1,False,,-2,0,0,0,0,Opp Turnover
1074,3,0022200060,h,1,225.0,9.0,12,11,-1,2,0,0,0,2,3,True,20.0,2,0,0,0,0,Made FG
1076,3,0022200060,h,1,216.0,19.0,12,11,1,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
1077,3,0022200060,h,1,197.0,7.0,15,11,1,3,0,0,0,5,5,False,24.0,5,0,0,0,0,Made FG
1079,3,0022200060,h,1,190.0,17.0,15,11,4,0,0,0,0,3,5,False,,5,0,0,0,0,Defensive Rebound
1080,3,0022200060,h,1,173.0,8.0,18,11,4,3,0,0,0,6,8,False,27.0,8,0,0,0,0,Made FG
1083,3,0022200060,h,1,165.0,15.0,18,13,7,0,2,0,0,3,6,False,2.0,-2,0,0,0,1,Opp Made FG
1085,3,0022200060,h,1,150.0,19.0,21,13,5,3,0,0,0,6,9,False,27.0,3,0,0,0,0,Made FG
1087,3,0022200060,h,1,131.0,12.0,21,13,8,0,0,0,0,3,6,False,,3,0,0,0,0,Defensive Rebound
1088,3,0022200060,h,1,119.0,8.0,23,13,8,2,0,0,0,5,8,False,2.0,5,0,0,0,0,Made FG
1089,3,0022200060,h,1,111.0,13.0,23,13,10,0,0,0,0,2,5,False,,5,0,0,0,0,Opp Turnover
1091,3,0022200060,h,1,98.0,5.0,23,13,10,0,0,0,0,2,5,False,,5,0,0,0,0,Turnover
1093,3,0022200060,h,1,93.0,6.0,23,15,10,0,2,0,0,0,2,False,3.0,-2,0,0,0,0,Opp Made FG
1095,3,0022200060,h,1,87.0,17.0,23,15,8,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
1096,3,0022200060,h,1,70.0,3.0,23,17,8,0,2,0,0,0,0,False,3.0,-4,0,0,0,0,Opp Made FG
1106,3,0022200060,h,1,67.0,29.9,23,20,6,0,3,1,1,0,0,False,2.0,-7,0,1,0,0,Opp Made FT
1108,3,0022200060,h,1,37.1,11.3,23,20,3,0,0,0,0,0,0,False,,-7,0,0,0,0,Defensive Rebound
1114,3,0022200060,h,1,25.8,22.7,25,20,3,2,0,0,0,2,2,False,0.0,2,2,0,0,0,Made FG
1117,3,0022200060,h,1,3.1,3.1,25,20,5,0,0,0,0,2,2,False,,2,0,1,0,0,Period End
1120,3,0022200060,h,2,720.0,14.0,25,20,5,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
1121,3,0022200060,h,2,706.0,16.0,25,20,5,0,0,0,0,0,2,False,,2,0,0,0,0,Opp Turnover
1122,3,0022200060,h,2,690.0,19.0,27,20,5,2,0,0,0,2,4,False,2.0,4,0,0,0,0,Made FG
1124,3,0022200060,h,2,671.0,14.0,27,20,7,0,0,0,0,2,2,False,,4,0,0,0,0,Defensive Rebound
1129,3,0022200060,h,2,657.0,3.0,28,20,7,1,0,0,1,3,3,False,,5,0,0,0,0,Made FT
1136,3,0022200060,h,2,654.0,28.0,28,22,8,0,2,0,0,1,3,False,2.0,-2,1,1,0,0,Opp Made FG
1137,3,0022200060,h,2,626.0,22.0,30,22,6,2,0,0,0,3,5,False,3.0,2,0,0,0,0,Made FG
1138,3,0022200060,h,2,604.0,11.0,30,25,8,0,3,0,0,2,3,False,24.0,-3,0,0,0,0,Opp Made FG
1141,3,0022200060,h,2,593.0,30.0,30,25,5,0,0,0,0,2,3,False,,-3,1,0,0,0,Turnover
1143,3,0022200060,h,2,563.0,7.0,30,28,5,0,3,0,0,0,2,False,26.0,-6,0,0,0,0,Opp Made FG
1144,3,0022200060,h,2,556.0,15.0,32,28,2,2,0,0,0,2,4,False,3.0,2,0,0,0,0,Made FG
1147,3,0022200060,h,2,541.0,15.0,32,28,4,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
1148,3,0022200060,h,2,526.0,7.0,32,30,4,0,2,0,0,2,2,False,7.0,-2,0,0,0,0,Opp Made FG
1150,3,0022200060,h,2,519.0,11.0,32,30,2,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
1151,3,0022200060,h,2,508.0,12.0,32,30,2,0,0,0,0,0,2,False,,-2,0,0,0,0,Opp Turnover
1157,3,0022200060,h,2,496.0,7.0,32,30,2,0,0,1,1,0,0,False,,-2,0,0,0,0,Turnover
1161,3,0022200060,h,2,489.0,17.0,32,31,2,0,1,1,0,0,0,False,,-3,0,0,0,0,Opp Turnover
1163,3,0022200060,h,2,472.0,12.0,34,31,1,2,0,0,0,2,2,False,3.0,2,0,0,0,0,Made FG
1164,3,0022200060,h,2,460.0,12.0,34,33,3,0,2,0,0,2,2,False,2.0,-2,0,0,0,0,Opp Made FG
1165,3,0022200060,h,2,448.0,11.0,34,33,1,0,0,0,0,2,2,False,,-2,0,0,0,0,Turnover
